
Iteration 0
Plate0,Plate1,Plate2,Plate3,Plate4,Plate5,Plate6,Plate7,Plate8,Plate9,Plate10,Plate11,Plate12,Plate13,Plate14,Plate15,Plate16,Plate17,Plate18,Plate19,Plate20,Plate21,Plate22,Plate23,Plate24,Plate25,Plate26,Plate27,Plate28,Plate29,Plate30,Plate31,Plate32,Plate33,Plate34,Plate35,Plate36,Plate37,Plate38,Plate39,Plate40,Plate41,Plate42,Plate43,Plate44,Plate45,Plate46,Plate47,Plate48,Plate49,Plate50,Plate51,Plate52,Plate53,Plate54,Plate55,Plate56,Plate57,Plate58,Plate59,Plate60,Plate61,Plate62,Plate63,Plate64,Plate65,
100,75.5804,59.6919,53.112,50.6948,50.1644,50.023,50.0044,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.7861,52.901,60.0531,75.394,100,
100,75.394,60.0531,52.901,50.7861,50.1386,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1644,50.6947,53.112,59.6919,75.5804,100,
100,75.5804,59.6919,53.112,50.6948,50.1644,50.023,50.0044,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.7861,52.901,60.0531,75.394,100,
100,75.394,60.0531,52.901,50.7861,50.1386,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1644,50.6947,53.112,59.6919,75.5804,100,
100,75.5804,59.6919,53.112,50.6947,50.1644,50.023,50.0044,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.7861,52.901,60.0531,75.394,100,
100,75.394,60.0531,52.901,50.7861,50.1386,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1644,50.6947,53.112,59.6919,75.5804,100,
100,75.5804,59.6919,53.112,50.6947,50.1644,50.023,50.0044,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.7861,52.901,60.0531,75.394,100,
100,75.394,60.0531,52.901,50.7861,50.1386,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1644,50.6947,53.112,59.6919,75.5804,100,
100,75.5805,59.6923,53.1121,50.6948,50.1644,50.023,50.0044,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.7861,52.9009,60.0527,75.3939,100,
100,75.395,60.0559,52.902,50.7864,50.1387,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1643,50.6944,53.1108,59.6891,75.5792,100,
100,75.5844,59.7008,53.1163,50.6959,50.1647,50.0231,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0292,50.1383,50.7846,52.8965,60.0437,75.3899,100,
100,75.402,60.0673,52.9096,50.7888,50.1393,50.0295,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.0229,50.1637,50.6923,53.1052,59.6782,75.5743,100,
100,75.5845,59.6995,53.1166,50.6963,50.1648,50.0231,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0292,50.1381,50.7843,52.8964,60.0452,75.3898,100,
100,75.3956,60.056,52.9028,50.7868,50.1388,50.0294,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1641,50.694,53.1101,59.6889,75.5787,100,
100,75.5809,59.6927,53.1126,50.695,50.1645,50.0231,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.7858,52.9004,60.0522,75.3935,100,
100,75.3942,60.0534,52.9012,50.7862,50.1387,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1644,50.6947,53.1118,59.6916,75.5802,100,
100,75.5806,59.6924,53.1122,50.6948,50.1644,50.023,50.0044,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.786,52.9008,60.0525,75.3938,100,
100,75.3954,60.0566,52.9024,50.7865,50.1387,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1643,50.6943,53.1103,59.6884,75.5788,100,
100,75.5861,59.7032,53.1181,50.6964,50.1648,50.0231,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0292,50.1382,50.7841,52.8949,60.0412,75.3883,100,
100,75.4048,60.071,52.9125,50.7897,50.1394,50.0295,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.0229,50.1635,50.6913,53.1026,59.6743,75.5718,100,
100,75.586,59.7017,53.1182,50.6969,50.165,50.0231,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0292,50.138,50.7837,52.8948,60.043,75.3884,100,
100,75.3962,60.0569,52.9034,50.7871,50.1389,50.0294,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1641,50.6938,53.1094,59.6881,75.5781,100,
100,75.581,59.693,53.1128,50.695,50.1645,50.0231,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1385,50.7857,52.9002,60.0519,75.3933,100,
100,75.3942,60.0534,52.9012,50.7862,50.1387,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1644,50.6947,53.1117,59.6916,75.5802,100,
100,75.5804,59.692,53.112,50.6948,50.1644,50.023,50.0044,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.7861,52.901,60.053,75.394,100,
100,75.394,60.0531,52.901,50.7861,50.1386,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1644,50.6947,53.112,59.6919,75.5803,100,
100,75.5804,59.6919,53.112,50.6948,50.1644,50.023,50.0044,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.7861,52.901,60.0531,75.394,100,
100,75.394,60.0531,52.901,50.7861,50.1386,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1644,50.6947,53.112,59.6919,75.5804,100,
100,75.5804,59.6921,53.112,50.6948,50.1644,50.023,50.0044,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1386,50.7861,52.901,60.0529,75.394,100,
100,75.3944,60.0554,52.9014,50.7862,50.1386,50.0293,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1643,50.6946,53.1113,59.6895,75.5797,100,
100,75.5838,59.7023,53.1156,50.6955,50.1646,50.0231,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0293,50.1384,50.7849,52.8972,60.0419,75.3905,100,
100,75.4032,60.0731,52.9106,50.7887,50.1391,50.0294,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.0229,50.1638,50.6925,53.1046,59.6726,75.5736,100,
100,75.585,59.7017,53.1169,50.6961,50.1647,50.0231,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0292,50.1382,50.7844,52.8959,60.0427,75.3893,100,
100,75.3976,60.0597,52.9049,50.7875,50.139,50.0294,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.023,50.1639,50.6933,53.1078,59.6852,75.5766,100,
100,75.586,59.701,53.1184,50.6974,50.1652,50.0232,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0291,50.1378,50.7833,52.8946,60.0438,75.3884,100,
100,75.4016,60.0641,52.9097,50.7898,50.1398,50.0296,50.0034,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.0227,50.1632,50.691,53.1043,59.6809,75.5739,100,
100,75.5852,59.6994,53.1177,50.6975,50.1653,50.0233,50.0045,50.0004,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0006,50.0033,50.0291,50.1377,50.7833,52.8953,60.0457,75.3892,100,
100,75.3963,60.0567,52.9038,50.7875,50.1391,50.0295,50.0033,50.0006,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0004,50.0044,50.0229,50.1638,50.6934,53.1092,59.6883,75.578,100,
100,75.5813,59.6933,53.1131,50.6953,50.1647,50.0231,50.0045,50.0005,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0001,50.0006,50.0033,50.0293,50.1385,50.7856,52.9,60.0518,75.3932,100,
100,75.3957,60.0557,52.9034,50.7886,50.1408,50.0317,50.0054,50.0029,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0023,50.0021,50.0024,50.0025,50.0067,50.0251,50.1666,50.6966,53.1139,59.6934,75.5815,100,
100,75.6039,59.7235,53.1502,50.7297,50.2033,50.058,50.0434,50.0353,50.039,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.0349,50.0389,50.035,50.0395,50.0382,50.0683,50.1735,50.8249,52.9353,60.088,75.4158,100,
100,75.5956,60.3774,53.237,51.1572,50.4832,50.4023,50.3481,50.3736,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.373,50.3448,50.3731,50.3452,50.3775,50.3678,50.5372,51.0383,53.475,59.9975,75.7948,100,
100,76.8299,61.5287,55.318,52.8223,52.4541,52.1637,52.2968,52.1413,52.2925,52.1409,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1408,52.2924,52.1409,52.2924,52.1409,52.293,52.1441,52.3214,52.2779,53.0633,54.9754,62.0127,76.5867,100,
100,80.1133,67.7698,61.4414,59.984,59.0403,59.3178,58.9174,59.2914,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.2909,58.9143,59.291,58.9147,59.2951,58.9359,59.4404,59.5387,61.9933,67.2042,80.4544,100,
100,88.563,80.3819,77.4765,75.6206,75.8641,75.2236,75.7664,75.2086,75.7635,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2083,75.7634,75.2084,75.7639,75.2107,75.783,75.2983,76.2318,76.8755,81.086,88.2496,100,
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,

Iteration 7
Plate0,Plate1,Plate2,Plate3,Plate4,Plate5,Plate6,Plate7,Plate8,Plate9,Plate10,Plate11,Plate12,Plate13,Plate14,Plate15,Plate16,Plate17,Plate18,Plate19,Plate20,Plate21,Plate22,Plate23,Plate24,Plate25,Plate26,Plate27,Plate28,Plate29,Plate30,Plate31,Plate32,Plate33,Plate34,Plate35,Plate36,Plate37,Plate38,Plate39,Plate40,Plate41,Plate42,Plate43,Plate44,Plate45,Plate46,Plate47,Plate48,Plate49,Plate50,Plate51,Plate52,Plate53,Plate54,Plate55,Plate56,Plate57,Plate58,Plate59,Plate60,Plate61,Plate62,Plate63,Plate64,Plate65,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,49.6686,31.4498,25.6019,23.4543,23.4306,22.8877,23.3275,22.8661,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8656,23.3248,22.8657,23.3251,22.8689,23.3423,22.9866,23.8508,25.2782,31.6171,49.56,100,
100,67.0799,48.7319,40.9655,38.6565,37.6514,37.8571,37.4553,37.8263,37.4491,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.449,37.8257,37.4499,37.8304,37.4868,37.9995,38.3612,41.1277,48.6955,67.081,100,
100,72.7265,55.7581,47.8327,45.1378,44.4551,44.1519,44.2578,44.1072,44.2519,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1061,44.2518,44.1062,44.2526,44.1136,44.2887,44.3381,45.1743,47.8976,55.4887,72.8372,100,
100,75.6063,59.2482,51.7843,48.9775,48.1443,48.041,47.9026,48.0009,47.8942,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,47.9999,47.8941,48,47.8953,48.0065,47.9433,48.2161,48.966,51.6624,59.4615,75.4636,100,
100,76.3951,60.8357,53.0661,50.4261,49.6001,49.3877,49.3846,49.3379,49.3778,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3366,49.3777,49.3367,49.3786,49.3454,49.4197,49.5909,50.3653,53.2312,60.5544,76.5507,100,
100,76.8108,60.8955,53.6509,50.7503,50.0071,49.8021,49.7596,49.7606,49.7509,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7596,49.7507,49.7597,49.752,49.7666,49.8022,49.9828,50.843,53.4425,61.2262,76.6293,100,
100,76.7305,61.3648,53.6115,51.0155,50.1522,49.9754,49.9356,49.9251,49.9287,49.9238,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9237,49.9285,49.9239,49.9295,49.9327,49.9712,50.1803,50.9202,53.8177,61.0597,76.908,100,
100,76.9403,61.1026,53.8737,50.9734,50.2369,50.0244,49.9891,49.9827,49.9803,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9817,49.9801,49.9818,49.9815,49.9887,50.0319,50.2055,51.072,53.6627,61.4175,76.7597,100,
100,76.7696,61.4339,53.6788,51.088,50.2197,50.0471,50.0028,49.9967,49.9958,49.9954,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9953,49.9957,49.9955,49.9967,50.0043,50.0384,50.2519,50.9867,53.8858,61.1112,76.9461,100,
100,76.9556,61.1274,53.8977,50.9929,50.2564,50.0419,50.008,50.0001,49.9991,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9991,49.999,49.9992,50.0003,50.0061,50.0506,50.2223,51.0885,53.6738,61.4233,76.7639,100,
100,76.7789,61.4478,53.6908,51.0955,50.2247,50.0518,50.0069,50.0012,49.9999,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,49.9998,50,50.0008,50.0087,50.0423,50.2555,50.9878,53.8839,61.1046,76.943,100,
100,76.9558,61.1272,53.8986,50.9942,50.2576,50.0429,50.009,50.001,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0001,50.0013,50.007,50.0515,50.2231,51.0893,53.6748,61.4252,76.7646,100,
100,76.7728,61.4399,53.6841,51.0933,50.2243,50.0519,50.0071,50.0014,50.0001,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50.0002,50.001,50.009,50.0426,50.2563,50.9902,53.889,61.1126,76.9475,100,
